ccode	abbrev	year	origin	abborigin	allons3	allinc3	peaceall	mons3	terrinc3	govinc3	ncivwar	ncivwar2	nterr	confbord	neighall	neighterr	neighgov	neighpol	neighpolsq	neighlgdp	neigheth	pop_nc	pol_nc	polsq_nc	gdp_nc	lnbd_nc	lbd_cum	lbd_best	lneighbref	dist	lndist	_blength	lnblength	ethfrac	ethfracsq	ethlink	ethlink2	lnpop	polity2l	polity2sq	postcoldw	lgdp96l
501	KEN	1971	500	UGA	0	0	8	0	0	0	1	1	0	1	0.497816	0.331743	0.331878	-6.48351	42.0359	6.67915	0.560206	9.22227	-7	49	6.40943	4.09434	4.09434	4.09434	0	0	0	690	6.53669	0.833254	0.694312	0	1	9.38438	-7	49	0	6.71069
501	KEN	1972	500	UGA	0	0	9	0	0	0	1	1	0	1	0.497798	0.331704	0.166135	-7.3128	53.4771	6.67005	0.560191	9.24956	-7	49	6.48648	5.29832	5.56068	5.29832	0	0	0	690	6.53669	0.833254	0.694312	0	1	9.4193	-7	49	0	6.91851
501	KEN	1973	530	ETH	0	0	10	0	0	0	1	1	1	0	0.166256	0.165968	0.00033032	-7.31564	53.5186	6.65259	0.560184	10.3506	-9	81	6.44289	5.29832	7.69576	5.29832	0	850	6.74641	770	6.64639	0.833254	0.694312	1	1	9.4547	-7	49	0	7.03496
501	KEN	1974	530	ETH	0	0	11	0	0	0	1	1	1	0	0.166315	0.166017	0.000339757	-7.31615	53.5261	6.63901	0.560182	10.3765	-9	81	6.46619	9.30456	9.48699	9.30456	0	850	6.74641	770	6.64639	0.833254	0.694312	1	1	9.491	-7	49	0	7.01911
501	KEN	1975	530	ETH	0	0	12	0	0	0	1	1	1	0	0.166367	0.165966	0.000442246	-5.82185	33.894	6.5876	0.560062	10.4029	0	0	6.46162	6.10925	10.0931	9.30465	5.70711	50	3.93183	770	6.64639	0.833254	0.694312	1	1	9.52814	-7	49	0	7.05772
501	KEN	1976	530	ETH	0	0	13	0	0	0	1	1	1	0	0.332171	0.165955	0.331914	-6.98104	48.735	6.64658	0.560019	10.4294	-7	49	6.43839	6.10925	10.4678	9.30465	6.44731	50	3.93183	770	6.64639	0.833254	0.694312	1	1	9.56486	-7	49	0	7.03696
501	KEN	1977	500	UGA	0	0	14	0	0	0	1	1	0	0	0.332533	0.165919	0.332276	-6.98319	48.7649	6.66152	0.560048	9.38109	-7	49	6.4121	4.60517	6.23832	6.23832	8.36194	50	3.93183	690	6.53669	0.833254	0.694312	0	0	9.60198	-7	49	0	6.9989
501	KEN	1978	500	UGA	0	0	15	0	0	0	1	1	0	1	0.49819	0.165915	0.497933	-6.9832	48.765	6.74567	0.560033	9.40895	-7	49	6.40376	6.85646	7.13966	6.61874	8.44053	0	0	690	6.53669	0.833254	0.694312	0	0	9.6392	-7	49	0	7.03108
501	KEN	1979	500	UGA	0	0	16	0	0	0	1	1	0	1	0.332327	0.165947	0.332071	-6.98154	48.7419	6.71911	0.560015	9.43476	-7	49	6.33842	7.97143	8.38	8.03851	8.17498	0	0	690	6.53669	0.833254	0.694312	0	0	9.67684	-7	49	0	7.05565
501	KEN	1980	530	ETH	0	0	17	0	0	0	1	1	1	0	0.166699	0.165974	0.166415	-5.82091	33.883	6.67066	0.560015	10.5379	-7	49	6.45432	6.90776	11.2787	9.30465	7.28688	50	3.93183	770	6.64639	0.833254	0.694312	1	1	9.71908	-6	36	0	7.13095
501	KEN	1981	500	UGA	0	0	18	0	0	0	1	1	0	1	0.497939	0.165968	0.497696	-5.32494	28.355	6.6036	0.559994	9.47876	3	9	6.09368	9.74876	9.97544	9.74876	6.23637	0	0	690	6.53669	0.833254	0.694312	0	1	9.75574	-6	36	0	7.12166
501	KEN	1982	500	UGA	1	1	19	2	0	1	1	1	0	1	0.497823	0.165941	0.497649	-5.32514	28.3571	6.69242	0.559994	9.49852	3	9	6.44604	9.74876	10.5617	9.74876	7.2086	0	0	690	6.53669	0.833254	0.694312	0	1	9.79155	-6	36	0	7.11114
501	KEN	1983	500	UGA	0	0	0	0	0	0	1	1	0	1	0.663344	0.331575	0.497496	-5.32498	28.3554	6.68956	0.559986	9.51753	3	9	6.49391	9.74876	10.9288	9.74876	8.00336	0	0	690	6.53669	0.833254	0.694312	0	1	9.82677	-7	49	0	7.10432
501	KEN	1984	500	UGA	0	0	1	0	0	0	1	1	0	1	0.663385	0.331604	0.497504	-5.32451	28.3504	6.66826	0.559975	9.53655	3	9	6.53894	9.74876	11.1967	9.74876	8.26385	0	0	690	6.53669	0.833254	0.694312	0	1	9.86183	-7	49	0	7.07352
501	KEN	1985	500	UGA	0	0	2	0	0	0	1	1	0	1	0.663328	0.331604	0.497405	-5.49083	30.1492	6.64083	0.559975	9.55634	3	9	6.52569	9.74882	11.4078	9.74882	8.33351	0	0	690	6.53669	0.833254	0.694312	0	1	9.89702	-7	49	0	7.07003
501	KEN	1986	500	UGA	0	0	3	0	0	0	1	1	0	1	0.663476	0.331604	0.497591	-4.82821	23.3116	6.59581	0.559975	9.57914	0	0	6.47423	9.74882	11.5821	9.74882	8.07745	0	0	690	6.53669	0.833254	0.694312	0	1	9.93203	-7	49	0	7.04774
501	KEN	1987	500	UGA	0	0	4	0	0	0	1	1	0	1	0.663407	0.331631	0.497537	-4.82763	23.306	6.6634	0.559975	9.60501	-7	49	6.44712	7.6009	11.6006	7.6009	8.60539	0	0	690	6.53669	0.833254	0.694312	0	1	9.96665	-7	49	0	7.11682
501	KEN	1988	500	UGA	0	0	5	0	0	0	1	1	0	1	0.663344	0.331604	0.497458	-4.82787	23.3083	6.69041	0.559975	9.63391	-7	49	6.46145	5.29832	11.6097	6.90776	8.79346	0	0	690	6.53669	0.833254	0.694312	0	1	10.0008	-7	49	0	7.13316
501	KEN	1989	500	UGA	0	0	6	0	0	0	1	1	0	1	0.663578	0.33154	0.497689	-4.82695	23.2994	6.6136	0.559975	9.6658	-7	49	6.46747	6.90776	11.6187	6.90776	8.73408	0	0	690	6.53669	0.833254	0.694312	0	1	10.0343	-7	49	1	7.16967
501	KEN	1990	500	UGA	0	0	7	0	0	0	1	1	0	1	0.663826	0.331608	0.49791	-7.14239	51.0137	6.62286	0.559965	9.70076	-7	49	6.48061	6.55108	11.625	6.55108	8.70781	0	0	690	6.53669	0.833254	0.694312	0	1	10.067	-7	49	1	7.1807
501	KEN	1991	500	UGA	0	0	8	0	0	0	1	1	0	1	0.82939	0.331494	0.663623	-7.1338	50.8911	6.62429	0.559944	9.73471	-7	49	6.53124	6.90776	11.6339	6.90776	9.18871	0	0	690	6.53669	0.833254	0.694312	0	1	10.0984	-7	49	1	7.19749
501	KEN	1992	520	SOM	0	0	9	0	0	0	1	1	0	1	0.498366	0.166038	0.332494	-4.64296	21.557	6.60436	0.559911	8.93142	0	0	6.95813	8.29405	11.0747	8.29405	12.5624	0	0	680	6.52209	0.833254	0.694312	1	1	10.1286	-5	25	1	7.17989
501	KEN	1993	520	SOM	0	0	10	0	0	0	1	1	0	1	0.332489	0.165901	0.166784	-3.8078	14.4993	6.56538	0.55987	8.93142	0	0	6.95813	6.85646	11.0893	6.85646	12.2971	0	0	680	6.52209	0.833254	0.694312	1	1	10.1575	-5	25	1	7.14874
501	KEN	1994	500	UGA	0	0	11	0	0	0	1	1	0	1	0.663446	0.165968	0.49761	-2.6456	6.9992	6.61532	0.559862	9.83086	-4	16	6.60329	5.52146	11.6361	5.52146	7.97968	0	0	690	6.53669	0.833254	0.694312	0	0	10.1852	-5	25	1	7.12934
501	KEN	1995	500	UGA	0	0	12	0	0	0	1	1	0	1	0.66259	0.165776	0.496831	-2.63978	6.96842	6.61921	0.559862	9.861	-4	16	6.6355	5.52146	11.6383	5.52146	8.68406	0	0	690	6.53669	0.833254	0.694312	0	0	10.2116	-5	25	1	7.1157
501	KEN	1996	500	UGA	0	0	13	0	0	0	1	1	0	1	0.828439	0.331332	0.497179	-1.81344	3.28856	6.61428	0.559862	9.89045	-4	16	6.69275	6.21461	11.6427	6.21461	8.59896	0	0	690	6.53669	0.833254	0.694312	0	0	10.237	-5	25	1	7.13342
501	KEN	1997	500	UGA	0	0	14	0	0	0	1	1	0	1	0.663795	0.331447	0.332396	-2.64133	6.9766	6.62261	0.559862	9.91926	-4	16	6.75128	5.52146	11.6449	5.52146	8.61921	0	0	690	6.53669	0.833254	0.694312	0	0	10.2616	-5	25	1	7.14568
501	KEN	1998	500	UGA	0	0	15	0	0	0	1	1	0	1	0.663518	0.331275	0.332333	-2.64187	6.97948	6.61592	0.559862	9.94736	-4	16	6.78503	6.68461	11.6519	6.68461	8.70018	0	0	690	6.53669	0.833254	0.694312	0	0	10.2852	-2	4	1	7.16395
501	KEN	1999	500	UGA	0	0	16	0	0	0	1	1	0	1	0.663801	0.331217	0.332632	-1.97957	3.91871	6.6158	0.559862	9.97469	-4	16	6.80306	6.21461	11.6562	6.21461	8.69081	0	0	690	6.53669	0.833254	0.694312	0	0	10.3082	-2	4	1	7.14879
501	KEN	2000	500	UGA	0	0	17	0	0	0	1	1	0	1	0.663357	0.331186	0.332218	-1.97803	3.9126	6.65916	0.559862	10.0013	-4	16	6.83775	6.21461	11.6606	6.21461	8.66233	0	0	690	6.53669	0.833254	0.694312	0	0	10.3307	-2	4	1	7.12747
501	KEN	2001	NA	NA	0	0	18	0	0	0	0	0	0	0	0.829025	0.331186	0.497887	-1.47924	2.18814	6.65916	0.559862	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.833254	0.694312	NA	NA	10.3528	-2	4	1	7.12638
510	TAZ	1961	NA	NA	0	0	0	0	0	0	0	0	0	0	0.977823	0.977197	0.000769535	-0.0386915	0.00149704	6.90329	0.889981	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.925035	0.855689	NA	NA	9.25875	-7	49	0	5.89539
510	TAZ	1962	NA	NA	0	0	1	0	0	0	0	0	0	0	0.249275	0.249081	0.000230208	0.486759	0.236934	6.53691	0.490953	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.925035	0.855689	NA	NA	9.28712	-7	49	0	5.89539
510	TAZ	1963	NA	NA	0	0	2	0	0	0	0	0	0	0	0.00101163	0.000887648	0.000197093	0.783447	0.613789	6.61819	0.555727	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.925035	0.855689	NA	NA	9.31578	-7	49	0	5.92735
510	TAZ	1964	NA	NA	0	0	3	0	0	0	0	0	0	0	0.142494	0.000635991	0.141879	-1.28251	1.64483	6.63567	0.602066	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.925035	0.855689	NA	NA	9.34478	-7	49	0	5.95038
510	TAZ	1965	516	BUI	0	0	4	0	0	0	1	1	0	0	0.285419	0.000639177	0.2848	-1.71272	2.93341	6.61222	0.604627	8.07496	-3	9	6.33303	3.91202	3.91202	3.91202	0	50	3.93183	390	5.96615	0.925035	0.855689	0	1	9.37424	-7	49	0	6.16521
510	TAZ	1966	516	BUI	0	0	5	0	0	0	0	1	0	0	0.000935224	0.000687519	0.000268673	-2.42168	5.86455	6.63611	0.604594	8.09712	-5	25	6.40095	NA	NA	NA	0	50	3.93183	390	5.96615	0.925035	0.855689	0	1	9.40401	-7	49	0	6.18555
510	TAZ	1967	516	BUI	0	0	6	0	0	0	0	1	0	0	0.143153	0.000702949	0.142496	-3.9877	15.9018	6.66353	0.604567	8.11731	-7	49	6.40863	NA	NA	NA	0	50	3.93183	390	5.96615	0.925035	0.855689	0	1	9.43396	-7	49	0	6.22602
510	TAZ	1968	NA	NA	0	0	7	0	0	0	0	0	0	0	0.000859814	0.000702838	0.000203067	-4.8407	23.4324	6.68818	0.604528	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.925035	0.855689	NA	NA	9.46413	-7	49	0	6.28894
510	TAZ	1969	NA	NA	0	0	8	0	0	0	0	0	0	0	0.000830746	0.000648642	0.000203067	-5.1249	26.2646	6.67609	0.604528	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.925035	0.855689	NA	NA	9.49439	-7	49	0	6.31693
510	TAZ	1970	NA	NA	0	0	9	0	0	0	0	0	0	0	0.000869128	0.000663897	0.000226194	-6.26899	39.3003	6.70004	0.604529	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.925035	0.855689	NA	NA	9.52471	-7	49	0	6.30441
510	TAZ	1971	500	UGA	0	0	10	0	0	0	1	1	0	0	0.143234	0.000640159	0.142884	-6.27024	39.3159	6.70899	0.604467	9.22227	-7	49	6.40943	4.09434	4.09434	4.09434	0	50	3.93183	390	5.96615	0.925035	0.855689	0	1	9.55457	-7	49	0	6.33695
510	TAZ	1972	500	UGA	0	0	11	0	0	0	1	1	0	1	0.143264	0.000615416	0.142684	-6.2719	39.3367	6.76412	0.604454	9.24956	-7	49	6.48648	5.29832	5.56068	5.29832	0	0	0	390	5.96615	0.925035	0.855689	0	1	9.58418	-7	49	0	6.36863
510	TAZ	1973	500	UGA	0	0	12	0	0	0	0	1	0	1	0.000772636	0.000377644	0.000431208	-7.55315	57.0501	6.76899	0.604447	9.27482	-7	49	6.45361	NA	NA	NA	6.85751	0	0	390	5.96615	0.925035	0.855689	0	1	9.61387	-7	49	0	6.34858
510	TAZ	1974	500	UGA	0	0	13	0	0	0	0	1	0	1	0.000827883	0.000424214	0.000439884	-7.83744	61.4254	6.78579	0.604444	9.3	-7	49	6.41832	NA	NA	NA	7.72798	0	0	390	5.96615	0.925035	0.855689	0	1	9.64374	-7	49	0	6.40195
510	TAZ	1975	541	MZM	0	0	14	0	0	0	0	1	0	1	0.000939469	0.000406568	0.000564588	-7.85023	61.6261	6.87604	0.610491	9.25894	-8	64	7.46044	NA	NA	NA	10.4253	0	0	680	6.52209	0.925035	0.855689	0	1	9.67407	-7	49	0	6.3717
510	TAZ	1976	541	MZM	0	0	15	0	0	0	1	1	0	1	0.125543	0.000406543	0.12536	-7.85143	61.6449	6.8528	0.61045	9.28712	-8	64	7.46044	4.60517	NA	NA	0	0	0	680	6.52209	0.925035	0.855689	0	1	9.70479	-7	49	0	6.35964
510	TAZ	1977	541	MZM	0	0	16	0	0	0	1	1	0	1	0.374151	0.000406519	0.373969	-7.85496	61.7004	6.84575	0.610455	9.31587	-8	64	7.28376	4.60517	5.51745	5.51745	0	0	0	680	6.52209	0.925035	0.855689	0	1	9.73578	-7	49	0	6.45121
510	TAZ	1978	500	UGA	0	0	17	0	0	0	1	1	0	1	0.374463	0.000406855	0.374279	-7.85493	61.6999	6.84188	0.610442	9.40895	-7	49	6.40376	6.85646	7.13966	6.61874	8.31899	0	0	390	5.96615	0.925035	0.855689	0	1	9.76698	-7	49	0	6.44267
510	TAZ	1979	500	UGA	0	0	18	0	0	0	1	1	0	1	0.249882	0.000432269	0.249699	-7.854	61.6853	6.82585	0.610429	9.43476	-7	49	6.33842	7.97143	8.38	8.03851	4.70953	0	0	390	5.96615	0.925035	0.855689	0	1	9.79835	-7	49	0	6.44071
510	TAZ	1980	541	MZM	0	0	19	0	0	0	1	1	0	1	0.125301	0.000450436	0.125099	-6.85756	47.0261	6.80397	0.610429	9.40055	-8	64	7.19662	4.60517	6.90676	5.52146	0	0	0	680	6.52209	0.925035	0.855689	0	1	9.8299	-7	49	0	6.48499
510	TAZ	1981	500	UGA	0	0	20	0	0	0	1	1	0	1	0.250026	0.000450423	0.249858	-6.48483	42.0531	6.76243	0.610411	9.47876	3	9	6.09368	9.74876	9.97544	9.74876	0	0	0	390	5.96615	0.925035	0.855689	0	1	9.86152	-7	49	0	6.40638
510	TAZ	1982	500	UGA	0	0	21	0	0	0	1	1	0	1	0.374361	0.000432257	0.374239	-6.48496	42.0547	6.82824	0.610411	9.49852	3	9	6.44604	9.74876	10.5617	9.74876	0	0	0	390	5.96615	0.925035	0.855689	0	1	9.89329	-7	49	0	6.40167
510	TAZ	1983	500	UGA	0	0	22	0	0	0	1	1	0	1	0.250136	0.000694041	0.249727	-6.60947	43.6851	6.80168	0.610405	9.51753	3	9	6.49391	9.74876	10.9288	9.74876	9.21044	0	0	390	5.96615	0.925035	0.855689	0	1	9.92505	-7	49	0	6.39938
510	TAZ	1984	500	UGA	0	0	23	0	0	0	1	1	0	1	0.250167	0.00071776	0.249734	-6.60969	43.688	6.76191	0.610396	9.53655	3	9	6.53894	9.74876	11.1967	9.74876	7.82445	0	0	390	5.96615	0.925035	0.855689	0	1	9.95684	-7	49	0	6.29222
510	TAZ	1985	500	UGA	0	0	24	0	0	0	1	1	0	1	0.250129	0.00071776	0.249668	-6.61034	43.6966	6.72733	0.610396	9.55634	3	9	6.52569	9.74882	11.4078	9.74882	7.26613	0	0	390	5.96615	0.925035	0.855689	0	1	9.98852	-7	49	0	6.39152
510	TAZ	1986	500	UGA	0	0	25	0	0	0	1	1	0	1	0.250223	0.00071776	0.249788	-6.98197	48.7479	6.71835	0.610396	9.57914	0	0	6.47423	9.74882	11.5821	9.74882	7.91242	0	0	390	5.96615	0.925035	0.855689	0	1	10.0201	-7	49	0	6.44944
510	TAZ	1987	500	UGA	0	0	26	0	0	0	1	1	0	1	0.250184	0.000735925	0.249758	-7.72657	59.6999	6.72802	0.610396	9.60501	-7	49	6.44712	7.6009	11.6006	7.6009	0	0	0	390	5.96615	0.925035	0.855689	0	1	10.0516	-7	49	0	6.46976
510	TAZ	1988	500	UGA	0	0	27	0	0	0	1	1	0	1	0.250141	0.00071776	0.249706	-7.72773	59.7179	6.7284	0.610396	9.63391	-7	49	6.46145	5.29832	11.6097	6.90776	0	0	0	390	5.96615	0.925035	0.855689	0	1	10.083	-7	49	0	6.63145
510	TAZ	1989	500	UGA	0	0	28	0	0	0	1	1	0	0	0.25054	0.000669255	0.250103	-7.72708	59.7078	6.75605	0.610396	9.6658	-7	49	6.46747	6.90776	11.6187	6.90776	0	150	5.01728	390	5.96615	0.925035	0.855689	0	1	10.1142	-7	49	1	6.18146
510	TAZ	1990	517	RWA	0	0	29	0	0	0	1	1	0	1	0.374599	0.000734342	0.374136	-7.72824	59.7257	6.74798	0.610387	8.84707	-7	49	6.99754	6.80239	6.80239	6.80239	10.0123	0	0	210	5.34711	0.925035	0.855689	0	0	10.1453	-7	49	1	6.1988
510	TAZ	1991	516	BUI	0	0	30	0	0	0	1	1	0	1	0.498964	0.000835333	0.498564	-7.5955	57.6916	6.75058	0.610358	8.63124	-7	49	6.7193	6.30992	6.30992	6.30992	11.9097	0	0	390	5.96615	0.925035	0.855689	0	1	10.1765	-7	49	1	6.20193
510	TAZ	1992	516	BUI	0	0	31	0	0	0	1	1	0	1	0.374433	0.000598707	0.373949	-5.34854	28.6069	6.73987	0.610332	8.65661	-7	49	6.72743	4.60517	6.47697	4.60517	11.9151	0	0	390	5.96615	0.925035	0.855689	0	1	10.2074	-7	49	1	6.20379
510	TAZ	1993	517	RWA	0	0	32	0	0	0	1	1	0	1	0.125664	0.000536454	0.125262	-3.85212	14.8388	6.72442	0.610295	8.92798	-7	49	7.00719	6.80239	8.47637	6.80239	10.8579	0	0	210	5.34711	0.925035	0.855689	0	0	10.238	-6	36	1	6.07828
510	TAZ	1994	516	BUI	0	0	33	0	0	0	1	1	0	1	0.374383	0.000689972	0.373899	-2.85474	8.14956	6.68978	0.610288	8.70367	0	0	6.71721	NA	7.1025	6.33683	12.2197	0	0	390	5.96615	0.925035	0.855689	0	1	10.2679	-6	36	1	6.16859
510	TAZ	1995	516	BUI	0	0	34	0	0	0	1	1	0	1	0.249844	0.000455157	0.249402	0.50288	0.252888	6.55607	0.610288	8.72518	0	0	6.66852	5.29832	7.25488	5.29832	12.3337	0	0	390	5.96615	0.925035	0.855689	0	1	10.2971	-6	36	1	6.15111
510	TAZ	1996	516	BUI	0	0	35	0	0	0	1	1	0	1	0.374354	0.000819844	0.373584	0.501139	0.25114	6.58817	0.610288	8.74624	0	0	6.54152	5.29832	7.38709	5.29832	12.8622	0	0	390	5.96615	0.925035	0.855689	0	1	10.3251	-1	1	1	6.14665
510	TAZ	1997	516	BUI	0	0	36	0	0	0	1	1	0	1	0.498853	0.00114266	0.497745	-0.741227	0.549417	6.61376	0.610288	8.76686	-5	25	6.45328	6.68461	7.78945	6.68461	13.0377	0	0	390	5.96615	0.925035	0.855689	0	1	10.3519	-1	1	1	6.15571
510	TAZ	1998	516	BUI	0	0	37	0	0	0	1	1	0	1	0.498503	0.000784297	0.497893	-0.368776	0.135996	6.63032	0.610288	8.78691	-5	25	6.46044	6.90776	8.13593	6.90776	13.0685	0	0	390	5.96615	0.925035	0.855689	0	1	10.3775	-1	1	1	6.05039
510	TAZ	1999	516	BUI	0	0	38	0	0	0	1	1	0	1	0.498528	0.000633362	0.49793	0.128751	0.0165768	6.63115	0.610288	8.80657	-1	1	6.37863	6.39693	8.29779	6.39693	13.1203	0	0	390	5.96615	0.925035	0.855689	0	1	10.4024	-1	1	1	6.1395
510	TAZ	2000	516	BUI	0	0	39	0	0	0	1	1	0	1	0.498384	0.000612795	0.497807	0.127679	0.016302	6.6633	0.610288	8.82585	-1	1	6.52256	6.90776	8.52019	6.90776	13.1964	0	0	390	5.96615	0.925035	0.855689	0	1	10.4268	-1	1	1	6.15929
510	TAZ	2001	NA	NA	0	0	40	0	0	0	0	0	0	0	0.498809	0.000612795	0.498231	0.377828	0.142754	6.6633	0.610288	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.925035	0.855689	NA	NA	10.4506	2	4	1	6.17767
516	BUI	1962	490	DRC	0	0	0	0	0	0	1	1	1	0	0.330802	0.330547	0.000297669	-3.95831	15.6683	6.50084	0.651006	9.69023	0	0	6.74044	4.60517	6.68898	4.38203	0	250	5.52545	210	5.34711	0.0355107	0.00126101	1	0	8.01036	0	0	0	6.19742
516	BUI	1963	490	DRC	0	0	1	0	0	0	0	1	0	0	0.000902801	0.000753783	0.000237995	-2.47894	6.14513	6.61252	0.696079	9.7174	0	0	6.94245	NA	NA	NA	0	250	5.52545	210	5.34711	0.0355107	0.00126101	1	0	8.03008	0	0	0	6.19742
516	BUI	1964	490	DRC	0	0	2	0	0	0	1	1	0	1	0.248869	0.000753123	0.248148	-3.22466	10.3985	6.57949	0.696089	9.74514	-3	9	6.92065	9.6146	9.6146	9.6146	9.90354	0	0	210	5.34711	0.0355107	0.00126101	1	1	8.0523	-3	9	0	6.28482
516	BUI	1965	490	DRC	1	1	3	2	0	1	1	1	0	1	0.248933	0.000753472	0.248212	-3.96571	15.7268	6.58522	0.696176	9.77326	-6	36	6.85333	9.61467	10.3078	9.61467	9.47278	0	0	210	5.34711	0.0355107	0.00126101	1	1	8.07496	-3	9	0	6.33303
516	BUI	1966	490	DRC	0	0	0	0	0	0	0	1	0	1	0.00135313	0.00084398	0.00054145	-4.70519	22.1388	6.60225	0.696096	9.80455	-9	81	6.85463	NA	NA	NA	10.1267	0	0	210	5.34711	0.0355107	0.00126101	1	1	8.09712	-5	25	0	6.40095
516	BUI	1967	490	DRC	0	0	1	0	0	0	1	1	0	1	0.249005	0.000900691	0.248177	-5.21512	27.1975	6.65192	0.696044	9.83408	-9	81	6.89017	6.65673	10.3334	6.65673	10.1267	0	0	210	5.34711	0.0355107	0.00126101	1	1	8.11731	-7	49	0	6.40863
516	BUI	1968	490	DRC	0	0	2	0	0	0	0	1	0	1	0.00119839	0.000900449	0.00037002	-5.22513	27.302	6.66675	0.695935	9.86235	-9	81	6.86489	NA	NA	NA	9.90354	0	0	210	5.34711	0.0355107	0.00126101	1	1	8.13564	-7	49	0	6.51502
516	BUI	1969	490	DRC	0	0	3	0	0	0	0	1	0	1	0.00114801	0.000810278	0.00037002	-5.22568	27.3077	6.68316	0.695935	9.88984	-9	81	6.91636	NA	NA	NA	9.21044	0	0	210	5.34711	0.0355107	0.00126101	1	1	8.15133	-7	49	0	6.50079
516	BUI	1970	NA	NA	0	0	4	0	0	0	0	0	0	0	0.00122172	0.000834349	0.000419667	-6.96556	48.5191	6.72023	0.695935	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.16451	-7	49	0	6.47224
516	BUI	1971	NA	NA	0	0	5	0	0	0	0	0	0	0	0.00300056	0.000767153	0.00262099	-6.96777	48.5498	6.70701	0.695808	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.17103	-7	49	0	6.74307
516	BUI	1972	NA	NA	0	0	6	0	0	0	0	0	0	0	0.00303354	0.000727022	0.00236288	-6.97023	48.5841	6.75911	0.695784	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.1778	-7	49	0	6.67981
516	BUI	1973	NA	NA	0	0	7	0	0	0	0	0	0	0	0.000891091	0.000428253	0.000519194	-6.97712	48.6802	6.76404	0.69577	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.18619	-7	49	0	6.65157
516	BUI	1974	NA	NA	0	0	8	0	0	0	0	0	0	0	0.00097387	0.000502418	0.000527804	-7.472	55.8307	6.79246	0.695758	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.19699	-7	49	0	6.683
516	BUI	1975	NA	NA	0	0	9	0	0	0	0	0	0	0	0.00123635	0.000574896	0.000717776	-7.46691	55.7547	6.79892	0.695551	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.21067	-7	49	0	6.65575
516	BUI	1976	NA	NA	0	0	10	0	0	0	0	0	0	0	0.0015725	0.000574855	0.00120077	-7.46722	55.7594	6.76272	0.695493	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.22791	-7	49	0	6.64479
516	BUI	1977	490	DRC	0	0	11	0	0	0	1	1	0	0	0.250456	0.000574792	0.250085	-7.46884	55.7836	6.79085	0.695493	10.1127	-9	81	6.78577	5.7869	5.7869	5.7869	0	600	6.39859	210	5.34711	0.0355107	0.00126101	1	1	8.24958	-7	49	0	6.63134
516	BUI	1978	490	DRC	0	0	12	0	0	0	1	1	0	0	0.250641	0.000574436	0.25027	-7.46866	55.7809	6.77419	0.695464	10.1427	-9	81	6.72038	6.38519	6.82329	6.38519	6.81454	600	6.39859	210	5.34711	0.0355107	0.00126101	1	1	8.27385	-7	49	0	6.77867
516	BUI	1979	490	DRC	0	0	13	0	0	0	0	1	0	0	0.00338554	0.000624731	0.00301422	-7.46565	55.736	6.77809	0.695431	10.1731	-9	81	6.67049	NA	NA	NA	6.9187	600	6.39859	210	5.34711	0.0355107	0.00126101	1	1	8.29978	-7	49	0	6.75304
516	BUI	1980	490	DRC	0	0	14	0	0	0	0	1	0	0	0.00149823	0.000666508	0.00108513	-7.20336	51.8884	6.80689	0.695431	10.2039	-9	81	6.60664	NA	NA	NA	10.8347	600	6.39859	210	5.34711	0.0355107	0.00126101	1	1	8.32603	-7	49	0	6.71638
516	BUI	1981	NA	NA	0	0	15	0	0	0	0	0	0	0	0.00349858	0.000666469	0.00315453	-7.19918	51.8282	6.78664	0.695389	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.35279	-7	49	0	6.62397
516	BUI	1982	NA	NA	0	0	16	0	0	0	0	0	0	0	0.250704	0.000624694	0.250459	-7.19969	51.8356	6.80637	0.695389	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0355107	0.00126101	NA	NA	8.38023	-7	49	0	6.66492
