"codmpio","year","peace1.m","peace2.m","peace1.l","peace2.l","peace1.u","peace2.u","municipio","provincia"
"27075","2011",-1.626725,-1.532755,-6.4037005,-5.4792775,1.6380105,1.80440574999999,"Bahía Solano","Pacifico norte"
"27075","2012",-1.706895,-1.49032,-6.545838,-5.807417,1.74311175,1.98782275,"Bahía Solano","Pacifico norte"
"27077","1993",-0.12937,-0.3643725,-1.2766705,-2.1967565,0.946908775,1.32957675,"Bajo Baudó","Pacifico sur"
"27077","1994",-0.271808,-0.50029,-1.8546275,-2.57424975,1.11974775,1.3588355,"Bajo Baudó","Pacifico sur"
"27077","1995",-0.4590045,-0.6004985,-2.355908,-2.98119625,1.32692375,1.48497175,"Bajo Baudó","Pacifico sur"
"27077","1996",-0.597637,-0.692493,-2.84173275,-3.1496075,1.3923435,1.612227,"Bajo Baudó","Pacifico sur"
"27077","1997",-0.6975315,-0.779495,-3.4120825,-3.391718,1.4314615,1.63173425,"Bajo Baudó","Pacifico sur"
"27077","1998",-0.765786,-0.9038205,-3.6820905,-3.6382375,1.383943,1.6132425,"Bajo Baudó","Pacifico sur"
"27077","1999",-0.9157675,-0.970041,-4.19851725,-4.01197025,1.364993,1.694804,"Bajo Baudó","Pacifico sur"
"27077","2000",-0.9997895,-1.0501,-4.5900445,-4.300926,1.461965,1.512918,"Bajo Baudó","Pacifico sur"
"27077","2001",-1.074785,-1.135605,-4.6762965,-4.54260775,1.344329,1.407123,"Bajo Baudó","Pacifico sur"
"27077","2002",-1.205515,-1.152085,-4.88495825,-4.7679065,1.3868945,1.37372675,"Bajo Baudó","Pacifico sur"
"27077","2003",-1.369485,-1.200045,-5.038712,-4.938002,1.42229975,1.34938125,"Bajo Baudó","Pacifico sur"
"27077","2004",-1.520505,-1.2294,-5.18565275,-4.999074,1.246365,1.25229875,"Bajo Baudó","Pacifico sur"
"27077","2005",-1.557265,-1.275485,-5.4383895,-5.33327375,1.25264025,1.425426,"Bajo Baudó","Pacifico sur"
"27077","2006",-1.594825,-1.33322,-5.59820025,-5.4179445,1.30830225,1.3498345,"Bajo Baudó","Pacifico sur"
"27077","2007",-1.679595,-1.326435,-5.8979115,-5.52813075,1.226249,1.31528275,"Bajo Baudó","Pacifico sur"
"27077","2008",-1.664845,-1.390895,-6.0063435,-5.73929725,1.26691225,1.34040124999999,"Bajo Baudó","Pacifico sur"
"27077","2009",-1.7054,-1.38845,-6.35435025,-6.10762525,1.359615,1.41408449999999,"Bajo Baudó","Pacifico sur"
"27077","2010",-1.74694,-1.35853,-6.21562775,-6.39376325,1.28134125,1.44922525,"Bajo Baudó","Pacifico sur"
"27077","2011",-1.731195,-1.431565,-6.27067375,-6.44402325,1.40787375,1.62859225,"Bajo Baudó","Pacifico sur"
"27077","2012",-1.6979,-1.41043,-6.47285725,-6.6215035,1.513946,1.76425599999999,"Bajo Baudó","Pacifico sur"
"27099","1993",-0.1681165,-0.2341825,-1.31310975,-1.769232,0.843825499999999,1.33955425,"Bojaya","Atrato"
"27099","1994",-0.4045665,-0.277737,-2.01723925,-1.993446,1.12179675,1.3852315,"Bojaya","Atrato"
"27099","1995",-0.6316375,-0.389118,-2.5244275,-2.3475395,1.127963,1.52120224999999,"Bojaya","Atrato"
"27099","1996",-0.764483,-0.49552,-2.93353675,-2.74368775,1.04276175,1.43575,"Bojaya","Atrato"
"27099","1997",-0.9477945,-0.5408645,-3.3675325,-2.893041,1.074136,1.395502,"Bojaya","Atrato"
"27099","1998",-1.12702,-0.629026,-3.8264305,-3.0980365,1.098104,1.37833375,"Bojaya","Atrato"
"27099","1999",-1.277505,-0.679277,-4.05811425,-3.25419925,1.0110215,1.424458,"Bojaya","Atrato"
"27099","2000",-1.45844,-0.7141335,-4.34158175,-3.4243745,0.955767049999998,1.494169,"Bojaya","Atrato"
"27099","2001",-1.55094,-0.7838125,-4.57122225,-3.503876,0.937694875,1.632473,"Bojaya","Atrato"
"27099","2002",-1.642745,-0.8282995,-4.710696,-3.6169115,0.892672749999997,1.5286785,"Bojaya","Atrato"
"27099","2003",-1.7803,-0.866408,-5.00393375,-3.8773065,0.748738524999999,1.5468535,"Bojaya","Atrato"
"27099","2004",-1.86899,-0.9396505,-5.179777,-4.068926,0.743748299999997,1.515723,"Bojaya","Atrato"
"27099","2005",-1.96914,-0.980583,-5.2330025,-4.167635,0.804786074999998,1.53615275,"Bojaya","Atrato"
"27099","2006",-2.11654,-1.066145,-5.237057,-4.13752475,0.749162424999997,1.429889,"Bojaya","Atrato"
"27099","2007",-2.166835,-1.103915,-5.33837425,-4.384986,0.804252925,1.54582725,"Bojaya","Atrato"
"27099","2008",-2.170205,-1.12784,-5.57309875,-4.4596875,0.704801924999999,1.48164875,"Bojaya","Atrato"
"27099","2009",-2.243015,-1.17711,-5.73833525,-4.709277,0.741484699999999,1.65040975,"Bojaya","Atrato"
"27099","2010",-2.26207,-1.162365,-5.96314575,-4.81549675,0.901192274999997,1.71641275,"Bojaya","Atrato"
"27099","2011",-2.26995,-1.20352,-6.2455135,-4.963551,1.0969045,1.8795105,"Bojaya","Atrato"
"27099","2012",-2.308865,-1.197535,-6.395615,-5.196293,1.18348975,1.983286,"Bojaya","Atrato"
"27135","1993",-0.2134615,-0.256719,-1.4614225,-2.07241625,0.831491799999999,1.42135725,"El Cantón del San Pablo","San juan"
"27135","1994",-0.4772405,-0.3008705,-2.1959275,-2.521883,1.0823975,1.5685485,"El Cantón del San Pablo","San juan"
"27135","1995",-0.691411,-0.339433,-2.9007905,-2.733261,1.06491425,1.56525825,"El Cantón del San Pablo","San juan"
"27135","1996",-0.8592855,-0.4458615,-3.44536875,-2.95877275,1.06258,1.68346725,"El Cantón del San Pablo","San juan"
"27135","1997",-1.028185,-0.5035155,-4.02177325,-3.11724525,1.06460525,1.73816425,"El Cantón del San Pablo","San juan"
"27135","1998",-1.2387,-0.5360915,-4.49633975,-3.256598,1.119197,1.74336125,"El Cantón del San Pablo","San juan"
"27135","1999",-1.43155,-0.5559085,-4.87117225,-3.477668,1.11440975,1.74125475,"El Cantón del San Pablo","San juan"
"27135","2000",-1.5812,-0.5559265,-4.9640445,-3.703423,1.18219875,1.73974625,"El Cantón del San Pablo","San juan"
"27135","2001",-1.78904,-0.615887,-5.546378,-3.82193575,0.991109874999999,1.82980525,"El Cantón del San Pablo","San juan"
"27135","2002",-1.836755,-0.629227,-5.8308625,-3.9950415,0.9978002,1.86362875,"El Cantón del San Pablo","San juan"
"27135","2003",-1.946765,-0.7275705,-5.956395,-4.13592175,0.993036199999998,1.814075,"El Cantón del San Pablo","San juan"
"27135","2004",-2.096325,-0.7846055,-6.21511575,-4.432963,0.942598799999999,1.7368675,"El Cantón del San Pablo","San juan"
"27135","2005",-2.23959,-0.7960655,-6.52984675,-4.5963005,0.877792749999999,1.89578925,"El Cantón del San Pablo","San juan"
"27135","2006",-2.39803,-0.824873,-6.7595655,-4.67205975,0.879346899999994,1.9253075,"El Cantón del San Pablo","San juan"
"27135","2007",-2.434665,-0.8597585,-7.01945375,-4.9469255,0.800221349999999,1.87909874999999,"El Cantón del San Pablo","San juan"
"27135","2008",-2.59006,-0.881741,-7.3438245,-5.0877815,0.865308624999999,2.037245,"El Cantón del San Pablo","San juan"
"27135","2009",-2.569025,-0.8629845,-7.55752725,-5.29747375,0.881094574999998,2.11651525,"El Cantón del San Pablo","San juan"
"27135","2010",-2.61898,-0.8827355,-7.74998525,-5.4820635,1.0415185,2.23309199999999,"El Cantón del San Pablo","San juan"
"27135","2011",-2.63474,-0.8456675,-7.9906395,-5.5728035,1.120348,2.23032875,"El Cantón del San Pablo","San juan"
"27135","2012",-2.57847,-0.9601355,-8.2340445,-5.59847475,1.319901,2.38788975,"El Cantón del San Pablo","San juan"
"27150","1993",-0.1844995,-0.324196,-1.3548045,-2.115099,0.883647475,1.26742825,"Carmen del Darien","Darien"
"27150","1994",-0.391935,-0.419175,-2.08663575,-2.390311,1.139215,1.311849,"Carmen del Darien","Darien"
"27150","1995",-0.6220635,-0.534969,-2.77276025,-2.67525575,1.2765635,1.28503375,"Carmen del Darien","Darien"
"27150","1996",-0.765184,-0.6151865,-3.3073575,-2.852396,1.25227875,1.35567725,"Carmen del Darien","Darien"
"27150","1997",-0.9229505,-0.696404,-3.7990935,-3.05352725,1.240322,1.41649775,"Carmen del Darien","Darien"
"27150","1998",-1.06402,-0.7278815,-4.2219855,-3.18958025,1.11707925,1.60646499999999,"Carmen del Darien","Darien"
"27150","1999",-1.23543,-0.7581535,-4.845262,-3.42170925,1.07920475,1.5699565,"Carmen del Darien","Darien"
"27150","2000",-1.298985,-0.8320175,-5.29687975,-3.5516865,1.03711375,1.60758749999999,"Carmen del Darien","Darien"
"27150","2001",-1.440475,-0.918376,-5.53045975,-3.57065625,0.943446999999997,1.62496075,"Carmen del Darien","Darien"
"27150","2002",-1.494005,-0.9203965,-5.84862225,-3.70056125,1.02920675,1.55157025,"Carmen del Darien","Darien"
"27150","2003",-1.5975,-0.945564,-5.9379215,-3.97146325,1.0235405,1.62789675,"Carmen del Darien","Darien"
"27150","2004",-1.653015,-1.027125,-6.303255,-4.022178,0.993233875,1.7165715,"Carmen del Darien","Darien"
"27150","2005",-1.736985,-1.02031,-6.62546225,-4.2397745,1.06557949999999,1.6573425,"Carmen del Darien","Darien"
"27150","2006",-1.802135,-1.03539,-6.973239,-4.231024,1.07536599999999,1.75189275,"Carmen del Darien","Darien"
"27150","2007",-1.93899,-1.063175,-7.33403325,-4.4973755,1.05246925,1.7784135,"Carmen del Darien","Darien"
"27150","2008",-1.983515,-1.154155,-7.5902095,-4.59065525,1.0605785,1.90741399999999,"Carmen del Darien","Darien"
"27150","2009",-1.94398,-1.147715,-7.84367125,-4.78466875,1.021807,1.9524515,"Carmen del Darien","Darien"
"27150","2010",-1.996855,-1.153865,-8.01171275,-5.177853,1.16181175,2.1648045,"Carmen del Darien","Darien"
"27150","2011",-2.05814,-1.156845,-8.173858,-5.334395,1.35254075,2.1526125,"Carmen del Darien","Darien"
"27150","2012",-2.018755,-1.142725,-8.309098,-5.40865975,1.38635425,2.2268575,"Carmen del Darien","Darien"
"27160","1993",-0.1412815,-0.209238,-1.31477475,-2.09814725,0.861185449999999,1.323561,"Cértegui","San juan"
"27160","1994",-0.4188835,-0.27703,-2.03516625,-2.5825655,1.125253,1.32358075,"Cértegui","San juan"
"27160","1995",-0.611611,-0.3800735,-2.62194875,-2.90157525,1.006729,1.3942775,"Cértegui","San juan"
"27160","1996",-0.8265115,-0.4521805,-3.012754,-3.21318525,1.15797525,1.43652775,"Cértegui","San juan"
"27160","1997",-0.970824,-0.4923635,-3.583668,-3.7957015,1.06813325,1.459461,"Cértegui","San juan"
"27160","1998",-1.13425,-0.549902,-3.80631275,-4.1557025,0.975077224999997,1.38313,"Cértegui","San juan"
"27160","1999",-1.28559,-0.6198705,-4.4225105,-4.324186,0.9503005,1.44847675,"Cértegui","San juan"
"27160","2000",-1.419345,-0.688766,-4.668754,-4.38113675,0.964974024999999,1.52380775,"Cértegui","San juan"
"27160","2001",-1.55962,-0.7296225,-5.05492925,-4.52207925,0.908048774999999,1.5663295,"Cértegui","San juan"
"27160","2002",-1.703125,-0.76684,-5.269514,-4.86119275,0.9762527,1.53619975,"Cértegui","San juan"
"27160","2003",-1.78096,-0.794611,-5.490248,-4.97732625,0.981919549999999,1.511851,"Cértegui","San juan"
"27160","2004",-1.883525,-0.7886835,-5.80807675,-5.1106655,0.861317875,1.57994875,"Cértegui","San juan"
"27160","2005",-1.97346,-0.7704215,-5.9229745,-5.42876875,0.980389274999998,1.56587775,"Cértegui","San juan"
"27160","2006",-1.98969,-0.778819,-6.395807,-5.29836325,1.002164725,1.48926625,"Cértegui","San juan"
"27160","2007",-2.0822,-0.7797205,-6.5946565,-5.3880095,0.944958524999999,1.4969645,"Cértegui","San juan"
"27160","2008",-2.11913,-0.7516375,-6.84335525,-5.48796675,1.026742,1.555479,"Cértegui","San juan"
"27160","2009",-2.143665,-0.8271555,-6.9166225,-5.625263,1.17856775,1.60323275,"Cértegui","San juan"
"27160","2010",-2.1692,-0.8435695,-7.25584525,-5.62767925,1.12872125,1.62247725,"Cértegui","San juan"
"27160","2011",-2.19479,-0.8154265,-7.36765175,-5.865104,1.19362325,1.7272515,"Cértegui","San juan"
"27160","2012",-2.156785,-0.805859,-7.55468025,-5.86817475,1.46258525,1.90141975,"Cértegui","San juan"
"27205","1993",-0.165273,-0.3107065,-1.38498525,-2.240125,0.89092235,1.43137375,"Condoto","San juan"
"27205","1994",-0.361632,-0.408768,-1.94463375,-2.78110275,1.2263235,1.47776375,"Condoto","San juan"
"27205","1995",-0.5408005,-0.4791055,-2.404231,-3.0402585,1.20224325,1.46848175,"Condoto","San juan"
"27205","1996",-0.6432655,-0.61557,-2.9084075,-3.30546475,1.1797605,1.48784275,"Condoto","San juan"
"27205","1997",-0.818088,-0.6770425,-3.2723295,-3.56977225,1.171589,1.50772425,"Condoto","San juan"
"27205","1998",-0.931825,-0.741992,-3.64911475,-3.87045475,1.17646675,1.4780645,"Condoto","San juan"
"27205","1999",-1.068775,-0.820662,-3.95226975,-4.08069,1.123392,1.6248325,"Condoto","San juan"
"27205","2000",-1.179415,-0.887656,-4.2317975,-4.2821865,1.15356125,1.63586975,"Condoto","San juan"
"27205","2001",-1.30859,-0.8547105,-4.617534,-4.4423755,1.194927,1.58302075,"Condoto","San juan"
"27205","2002",-1.446665,-0.9267065,-4.62891225,-4.547823,1.05100825,1.61072175,"Condoto","San juan"
"27205","2003",-1.505255,-0.983369,-4.79051025,-4.65470125,1.036508,1.6438705,"Condoto","San juan"
"27205","2004",-1.60368,-1.057765,-5.09332575,-4.9129915,1.00625525,1.61849475,"Condoto","San juan"
"27205","2005",-1.61325,-1.03533,-5.58595875,-4.9743495,1.1488525,1.65818275,"Condoto","San juan"
"27205","2006",-1.66633,-1.083675,-5.7734555,-5.09682775,1.17300725,1.76442525,"Condoto","San juan"
"27205","2007",-1.694855,-1.1064,-5.95535775,-5.375477,1.16753425,1.77946125,"Condoto","San juan"
"27205","2008",-1.761365,-1.123545,-6.19129225,-5.4170255,1.1735215,1.803517,"Condoto","San juan"
"27205","2009",-1.79833,-1.1511,-6.50294225,-5.589084,1.34898275,1.926938,"Condoto","San juan"
"27205","2010",-1.82653,-1.13994,-6.38942275,-5.666209,1.3009845,1.897008,"Condoto","San juan"
"27205","2011",-1.812945,-1.14646,-6.5104925,-5.8393595,1.43045649999999,1.965564,"Condoto","San juan"
"27205","2012",-1.79828,-1.13317,-6.7405035,-6.093285,1.53475075,2.09114175,"Condoto","San juan"
"27245","1993",-0.1831395,-0.2565325,-1.364666,-2.1401775,0.944866124999999,1.23765,"El Carmen de Atrato","Atrato"
"27245","1994",-0.401576,-0.318135,-2.1002995,-2.49698525,1.144803,1.35623625,"El Carmen de Atrato","Atrato"
"27245","1995",-0.6014695,-0.369427,-2.556041,-2.82986925,1.2253615,1.476878,"El Carmen de Atrato","Atrato"
"27245","1996",-0.77384,-0.4540205,-2.9383255,-3.017246,1.2420945,1.49632575,"El Carmen de Atrato","Atrato"
"27245","1997",-0.9253805,-0.5218985,-3.4389425,-3.38348075,1.258499,1.569453,"El Carmen de Atrato","Atrato"
"27245","1998",-1.08149,-0.563485,-3.82132425,-3.620836,1.23534625,1.6551665,"El Carmen de Atrato","Atrato"
"27245","1999",-1.2103,-0.586506,-4.0718415,-3.9936605,1.224869,1.62663775,"El Carmen de Atrato","Atrato"
"27245","2000",-1.310485,-0.6070945,-4.62661075,-4.17119875,1.12468775,1.55254275,"El Carmen de Atrato","Atrato"
"27245","2001",-1.36467,-0.58809,-5.08780275,-4.39658275,0.957933874999998,1.627664,"El Carmen de Atrato","Atrato"
"27245","2002",-1.505285,-0.640123,-5.38700275,-4.5790265,0.921878924999996,1.61949375,"El Carmen de Atrato","Atrato"
"27245","2003",-1.62016,-0.6299155,-5.42757875,-4.866274,0.825409249999999,1.643017,"El Carmen de Atrato","Atrato"
"27245","2004",-1.73933,-0.700203,-5.77435125,-4.92016775,0.85879665,1.5895385,"El Carmen de Atrato","Atrato"
"27245","2005",-1.85981,-0.7590015,-5.97729575,-4.92187475,0.899184024999999,1.718068,"El Carmen de Atrato","Atrato"
"27245","2006",-1.95156,-0.7861965,-6.09595475,-5.16466275,0.845141374999998,1.68906075,"El Carmen de Atrato","Atrato"
"27245","2007",-2.0102,-0.777484,-6.33447825,-5.0146575,0.852086424999999,1.74660425,"El Carmen de Atrato","Atrato"
"27245","2008",-2.084045,-0.8046675,-6.53634825,-5.115819,0.93525705,1.8000255,"El Carmen de Atrato","Atrato"
"27245","2009",-2.083745,-0.8220835,-6.59351075,-5.26622925,0.955726525,1.88153525,"El Carmen de Atrato","Atrato"
"27245","2010",-2.10395,-0.833195,-6.93909875,-5.33537425,1.04440925,1.939268,"El Carmen de Atrato","Atrato"
"27245","2011",-2.158145,-0.839383,-7.01310025,-5.44270225,1.21833825,2.06743075,"El Carmen de Atrato","Atrato"
"27245","2012",-2.18059,-0.866089,-7.30268825,-5.52540225,1.30167025,2.102374,"El Carmen de Atrato","Atrato"
"27250","1993",-0.1436115,-0.4042515,-1.2769865,-2.212073,0.881453749999999,1.07849275,"El Litoral del San Juan","Pacifico sur"
"27250","1994",-0.367671,-0.515316,-1.899452,-2.74003675,1.115518,1.1773995,"El Litoral del San Juan","Pacifico sur"
"27250","1995",-0.5554965,-0.617853,-2.489007,-2.89105475,1.18809,1.18542125,"El Litoral del San Juan","Pacifico sur"
"27250","1996",-0.7654335,-0.728067,-3.0674,-3.041386,1.20799925,1.1978315,"El Litoral del San Juan","Pacifico sur"
"27250","1997",-0.8963255,-0.8162585,-3.3886265,-3.21106525,1.220585,1.123067,"El Litoral del San Juan","Pacifico sur"
"27250","1998",-1.084105,-0.8649585,-3.903626,-3.36790025,1.2130355,1.2036825,"El Litoral del San Juan","Pacifico sur"
"27250","1999",-1.18832,-0.95893,-4.2123195,-3.49720025,1.050808,1.24574825,"El Litoral del San Juan","Pacifico sur"
"27250","2000",-1.37879,-1.062025,-4.489559,-3.57812175,1.01302472499999,1.20575525,"El Litoral del San Juan","Pacifico sur"
"27250","2001",-1.503915,-1.136595,-4.784322,-3.6997945,1.1181055,1.1780005,"El Litoral del San Juan","Pacifico sur"
"27250","2002",-1.561075,-1.23498,-5.224018,-3.73793,1.05176925,1.2227905,"El Litoral del San Juan","Pacifico sur"
"27250","2003",-1.695675,-1.266895,-5.595216,-3.9560505,1.03367725,1.216268,"El Litoral del San Juan","Pacifico sur"
"27250","2004",-1.81388,-1.326385,-5.96669275,-4.1313585,1.06644575,1.07227075,"El Litoral del San Juan","Pacifico sur"
"27250","2005",-1.85149,-1.289525,-6.23620025,-4.11106075,0.974228599999998,1.2482915,"El Litoral del San Juan","Pacifico sur"
"27250","2006",-1.85961,-1.376025,-6.5280985,-4.194741,1.06215699999999,1.2593425,"El Litoral del San Juan","Pacifico sur"
"27250","2007",-1.94747,-1.39892,-6.97784825,-4.3876015,1.06827975,1.34956475,"El Litoral del San Juan","Pacifico sur"
"27250","2008",-1.892325,-1.43258,-7.1163485,-4.3964695,1.0620205,1.30612674999999,"El Litoral del San Juan","Pacifico sur"
"27250","2009",-1.975345,-1.411765,-7.281845,-4.45924825,1.1397935,1.34444325,"El Litoral del San Juan","Pacifico sur"
"27250","2010",-1.9032,-1.45073,-7.77189275,-4.5334485,1.27048875,1.44390825,"El Litoral del San Juan","Pacifico sur"
"27250","2011",-2.01532,-1.491825,-7.90406925,-4.711271,1.4464195,1.61401275,"El Litoral del San Juan","Pacifico sur"
"27250","2012",-2.049495,-1.53358,-7.72885475,-5.03992275,1.685937,1.667153,"El Litoral del San Juan","Pacifico sur"
"27361","1993",-0.01822865,0.171095,-1.0380065,-1.30526775,0.982124774999997,1.8677135,"Istmina","San juan"
"27361","1994",-0.0543566,0.2321495,-1.57997325,-1.4906375,1.337448,1.99615975,"Istmina","San juan"
"27361","1995",-0.0519144,0.304612,-1.78888025,-1.465241,1.53702575,2.148322,"Istmina","San juan"
"27361","1996",-0.01892735,0.388129,-1.92635175,-1.35125625,1.576426,2.245966,"Istmina","San juan"
"27361","1997",0.0487697,0.512968,-1.961513,-1.321952,1.8469475,2.34380075,"Istmina","San juan"
"27361","1998",0.1535955,0.58072,-1.9032035,-1.188144,1.95358325,2.49371225,"Istmina","San juan"
"27361","1999",0.297162,0.7010635,-1.8679545,-0.9922102,2.11480575,2.599711,"Istmina","San juan"
"27361","2000",0.4661175,0.890646,-1.47940975,-0.756635425,2.12517625,2.6838195,"Istmina","San juan"
"27361","2001",0.7322595,1.068555,-1.3044515,-0.616647975,2.338518,2.83552875,"Istmina","San juan"
"27361","2002",0.966773,1.285865,-0.9369837,-0.340557925,2.4271455,2.9131345,"Istmina","San juan"
"27361","2003",1.307705,1.480215,-0.28545295,-0.058697105,2.698572,3.14082525,"Istmina","San juan"
"27361","2004",1.79519,1.745775,0.408695,0.32961475,3.17631875,3.18938375,"Istmina","San juan"
"27361","2005",1.703465,2.05673,0.35388465,0.746509825,3.14387875,3.52306125,"Istmina","San juan"
"27361","2006",1.81586,2.009075,0.600074775,0.74289335,3.08638475,3.59616299999999,"Istmina","San juan"
"27361","2007",1.735415,2.064215,0.458443525,0.859726975,3.03072175,3.4588055,"Istmina","San juan"
"27361","2008",1.318785,1.85581,-0.11063075,0.3753063,2.7665375,3.367088,"Istmina","San juan"
"27361","2009",1.03625,1.668915,-0.608553325,0.143082725,2.57898125,3.25000275,"Istmina","San juan"
"27361","2010",0.84407,1.544375,-1.08544375,-0.13903975,2.581155,3.202734,"Istmina","San juan"
"27361","2011",0.765478,1.4779,-1.370546,-0.352976125,2.5262825,3.21352725,"Istmina","San juan"
"27361","2012",0.6579815,1.45887,-1.60581025,-0.69541655,2.64228925,3.40908525,"Istmina","San juan"
"27372","1993",-0.1748185,-0.2828915,-1.4749055,-1.9587135,0.801718725,1.41510325,"Juradó","Pacifico norte"
"27372","1994",-0.352368,-0.3902705,-2.124792,-2.185603,1.053415,1.58062375,"Juradó","Pacifico norte"
"27372","1995",-0.5592535,-0.463305,-2.6441375,-2.556956,1.32633375,1.51461125,"Juradó","Pacifico norte"
"27372","1996",-0.7332175,-0.530949,-3.28413225,-2.73935775,1.26204475,1.6296365,"Juradó","Pacifico norte"
"27372","1997",-0.822991,-0.53659,-3.7647065,-2.83546325,1.24860075,1.591009,"Juradó","Pacifico norte"
"27372","1998",-0.956552,-0.600674,-3.8383835,-3.05297225,1.387445,1.72654,"Juradó","Pacifico norte"
"27372","1999",-1.16883,-0.651821,-4.265605,-3.278831,1.37972,1.64026624999999,"Juradó","Pacifico norte"
"27372","2000",-1.331065,-0.696924,-4.40522975,-3.4436215,1.22249,1.51290475,"Juradó","Pacifico norte"
"27372","2001",-1.400705,-0.780045,-4.8218,-3.66630325,1.13582499999999,1.546517,"Juradó","Pacifico norte"
"27372","2002",-1.511425,-0.7785725,-4.98012775,-3.860905,1.08877075,1.47157825,"Juradó","Pacifico norte"
"27372","2003",-1.607025,-0.819924,-5.335758,-3.929343,1.15171975,1.49889775,"Juradó","Pacifico norte"
"27372","2004",-1.6181,-0.821576,-5.43097475,-3.99016975,1.24759525,1.422267,"Juradó","Pacifico norte"
"27372","2005",-1.74812,-0.825191,-5.77722275,-4.21387825,1.252553,1.5299855,"Juradó","Pacifico norte"
"27372","2006",-1.77665,-0.925098,-5.96376275,-4.17261375,1.19954625,1.6408905,"Juradó","Pacifico norte"
"27372","2007",-1.73868,-0.9293285,-6.026024,-4.31086675,1.282289,1.74403125,"Juradó","Pacifico norte"
"27372","2008",-1.80949,-0.988764,-6.2507885,-4.179128,1.25262125,1.709784,"Juradó","Pacifico norte"
"27372","2009",-1.855145,-1.02556,-6.3215295,-4.20288225,1.372386,1.809462,"Juradó","Pacifico norte"
"27372","2010",-1.836645,-0.982751,-6.448448,-4.3605615,1.4827555,1.766143,"Juradó","Pacifico norte"
"27372","2011",-1.827475,-1.00227,-6.585535,-4.66674975,1.50226225,1.962834,"Juradó","Pacifico norte"
"27372","2012",-1.842545,-1.03127,-6.88152125,-4.64864075,1.68129025,2.09030375,"Juradó","Pacifico norte"
"27413","1993",-0.1499275,-0.2352135,-1.3868,-1.97437525,0.9099859,1.4426975,"Lloró","Atrato"
"27413","1994",-0.260709,-0.3056025,-2.06250625,-2.29465325,1.09889675,1.5739125,"Lloró","Atrato"
"27413","1995",-0.4061355,-0.399066,-2.634917,-2.48917875,1.19572025,1.817695,"Lloró","Atrato"
"27413","1996",-0.603374,-0.4559465,-3.04149225,-2.78867125,1.28312,1.774562,"Lloró","Atrato"
"27413","1997",-0.7316965,-0.4851075,-3.3695825,-3.007954,1.33729425,1.73871725,"Lloró","Atrato"
"27413","1998",-0.83913,-0.533443,-3.71861875,-3.36864025,1.36805025,1.765985,"Lloró","Atrato"
"27413","1999",-0.924531,-0.5887615,-3.9190085,-3.576092,1.33779125,1.75511875,"Lloró","Atrato"
"27413","2000",-1.044805,-0.6155585,-4.2517855,-3.617976,1.307128,1.591631,"Lloró","Atrato"
"27413","2001",-1.102615,-0.673833,-4.44639175,-3.810582,1.27373975,1.647252,"Lloró","Atrato"
"27413","2002",-1.146295,-0.747593,-4.61300275,-3.978633,1.1768605,1.69329925,"Lloró","Atrato"
"27413","2003",-1.170875,-0.7698515,-4.81588475,-4.056414,1.1786255,1.641881,"Lloró","Atrato"
"27413","2004",-1.25484,-0.8106625,-4.912292,-4.19347225,0.976794899999999,1.72971475,"Lloró","Atrato"
"27413","2005",-1.26767,-0.800062,-5.146584,-4.29479125,1.10853425,1.64056325,"Lloró","Atrato"
"27413","2006",-1.37403,-0.8878895,-5.446354,-4.3116665,1.18805525,1.72249,"Lloró","Atrato"
"27413","2007",-1.42227,-0.885005,-5.691457,-4.35458725,1.07019425,1.599709,"Lloró","Atrato"
"27413","2008",-1.45606,-0.8500845,-5.8009205,-4.49749775,1.26972324999999,1.696261,"Lloró","Atrato"
"27413","2009",-1.47153,-0.861037,-6.0567215,-4.56151625,1.3206745,1.7733935,"Lloró","Atrato"
"27413","2010",-1.489965,-0.878416,-6.29052525,-4.72805,1.27289875,1.869602,"Lloró","Atrato"
"27413","2011",-1.533195,-0.886956,-6.56668125,-4.86130925,1.4905665,1.80481575,"Lloró","Atrato"
"27413","2012",-1.55183,-0.934257,-6.7137345,-4.9462155,1.4972285,2.1070035,"Lloró","Atrato"
"27425","1993",-0.158523,-0.2204895,-1.24218675,-2.00197525,0.982379474999999,1.38824474999999,"Medio Atrato","Atrato"
"27425","1994",-0.3172945,-0.2612415,-1.8725825,-2.36222475,1.11888575,1.500337,"Medio Atrato","Atrato"
"27425","1995",-0.476836,-0.3404735,-2.38796975,-2.6089575,1.20416175,1.62393375,"Medio Atrato","Atrato"
"27425","1996",-0.677959,-0.406174,-2.9589145,-2.96273775,1.172729,1.64127625,"Medio Atrato","Atrato"
"27425","1997",-0.815814,-0.4925435,-3.40197925,-3.08243925,1.11534525,1.75051075,"Medio Atrato","Atrato"
"27425","1998",-0.994083,-0.54749,-3.835193,-3.225113,1.18853525,1.74528675,"Medio Atrato","Atrato"
"27425","1999",-1.124965,-0.594142,-4.3398525,-3.44282875,1.18036375,1.6825425,"Medio Atrato","Atrato"
"27425","2000",-1.246625,-0.610818,-4.6158595,-3.564338,1.1506055,1.67829725,"Medio Atrato","Atrato"
"27425","2001",-1.328545,-0.658491,-4.909787,-3.71394625,1.06259175,1.6708535,"Medio Atrato","Atrato"
"27425","2002",-1.395915,-0.7557285,-5.24994625,-3.796219,1.135104,1.653667,"Medio Atrato","Atrato"
